Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched
1089,160,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD,Normal,2679,2679,40,40,2.0,2,2,0,0,1,2.0,1,1,0,0,1,0,1,0,0,0,0,0,1
1090,120,FV,37.0,3316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,0,208,1247,GasA,Ex,Y,SBrkr,1247,0,0,1247,1,0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2005.0,Fin,2,550,TA,TA,Y,0,84,0,0,0,0,None,None,None,0,4,2006,WD,Normal,2494,2494,84,84,2.5,1,1,1,0,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,1
1091,90,RL,60.0,8544,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,1987.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,1040,1040,0,0,2.0,59,59,0,0,1,22.0,1,0,0,0,0,0,0,0,0,0,0,0,1
1092,160,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,0,90,600,GasA,Ex,Y,SBrkr,624,628,0,1252,1,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,1999.0,Unf,2,462,TA,TA,Y,0,48,0,0,0,0,None,None,None,0,3,2008,WD,Normal,1852,1852,48,48,3.5,9,8,0,1,1,9.0,1,1,0,0,1,0,1,0,0,0,0,1,1
1093,50,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,0,758,1181,GasA,Fa,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2,576,TA,TA,Y,342,0,128,0,0,0,None,None,None,0,6,2008,WD,Normal,2875,2875,128,470,2.0,83,58,0,1,1,83.0,1,1,1,0,0,1,0,0,0,0,0,0,1
1094,20,RL,71.0,9230,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,0,203,864,GasA,Gd,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,Gd,6,Typ,0,None,Detchd,1977.0,Unf,2,884,TA,TA,Y,0,64,0,0,0,0,None,MnPrv,None,0,10,2006,WD,Normal,2064,2064,64,64,2.5,41,8,0,1,1,29.0,1,1,0,0,1,0,1,0,0,0,1,0,1
1095,20,RL,74.0,5868,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,240,448,936,GasA,Ex,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1956.0,Fin,1,308,TA,TA,Y,0,0,80,0,160,0,None,None,None,0,5,2010,WD,Normal,1872,1872,240,240,2.0,54,10,0,1,1,54.0,1,1,0,0,0,0,0,1,0,0,0,0,1
1096,20,RL,78.0,9317,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1290,1314,GasA,Gd,Y,SBrkr,1314,0,0,1314,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,440,TA,TA,Y,0,22,0,0,0,0,None,None,None,0,3,2007,WD,Normal,2628,2628,22,22,2.0,1,1,1,0,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1
1097,70,RM,60.0,6882,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,684,684,GasA,TA,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,Gd,7,Typ,0,None,None,0.0,None,0,0,None,None,Y,136,0,115,0,0,0,None,None,None,0,3,2007,WD,Normal,2039,2039,115,251,1.5,93,1,0,1,0,-1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
1098,120,RL,61.5,3696,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1074,1074,GasA,Ex,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,None,Attchd,1987.0,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,None,None,None,0,10,2007,WD,Normal,2162,2162,211,211,1.5,21,21,0,0,1,20.0,1,1,0,0,0,0,1,0,0,0,0,0,1
1099,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,0,672,GasA,TA,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1936.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,1996,1996,0,0,1.0,73,59,0,1,1,73.0,1,1,0,0,0,0,0,0,0,0,0,0,1
1100,20,RL,82.0,11880,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,0,567,1271,GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2009,COD,Abnorml,2872,2872,0,0,2.0,31,31,0,0,1,31.0,1,1,1,0,1,0,0,0,0,0,0,0,1
1101,30,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,0,0,290,GasA,TA,N,FuseF,438,0,0,438,0,0,1,0,1,1,Fa,3,Typ,0,None,Detchd,1930.0,Unf,1,246,TA,TA,N,0,0,0,0,0,0,None,None,None,0,1,2009,WD,Normal,728,728,0,0,1.0,89,59,0,1,1,79.0,1,1,0,0,0,0,0,0,0,0,0,0,1
1102,20,RL,61.0,9758,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,287,251,950,GasA,TA,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1981.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,1900,1900,0,0,1.0,36,36,0,0,1,26.0,1,1,0,0,0,0,0,0,0,0,0,0,0
1103,20,RL,70.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,0,422,1010,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,TA,6,Typ,0,None,Attchd,1960.0,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,None,MnWw,None,0,4,2007,WD,Family,2144,2144,16,16,1.0,47,5,0,1,1,47.0,1,1,0,0,1,0,1,0,0,0,1,0,1
1104,20,RL,79.0,8910,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,0,655,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,1954.0,Fin,2,539,TA,TA,Y,0,0,192,0,0,0,None,None,None,0,7,2006,WD,Normal,1849,1849,192,192,1.5,47,47,0,0,1,52.0,1,1,1,0,0,0,0,0,0,0,0,0,1
1105,160,RM,24.0,2016,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1970.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD,Normal,1932,1932,0,0,2.5,37,37,0,0,1,37.0,1,1,0,0,1,0,0,0,0,0,0,0,1
1106,60,RL,98.0,12256,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994.0,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,None,None,None,0,4,2010,WD,Normal,4085,4085,32,218,3.5,16,15,0,1,1,16.0,1,1,1,0,1,1,1,0,0,0,0,0,1
1107,20,RL,114.0,10357,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1990.0,Fin,2,719,TA,TA,Y,0,244,0,0,0,0,None,None,None,0,5,2007,WD,Normal,2352,2352,244,244,3.0,17,16,0,1,1,17.0,1,1,1,0,0,0,1,0,0,0,0,0,1
1108,60,RL,168.0,23257,Pave,None,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,868,868,GasA,Ex,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2,422,TA,TA,Y,0,100,0,0,0,0,None,None,None,0,9,2006,New,Partial,2889,2889,100,100,2.5,0,0,1,0,1,0.0,1,1,1,0,0,0,1,0,0,0,0,0,1
1109,60,RL,65.0,8063,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,Ex,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,463,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,11,2007,WD,Abnorml,2614,2614,48,148,2.5,7,7,0,0,1,7.0,1,1,1,0,0,1,1,0,0,0,0,0,1
1110,20,RL,107.0,11362,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,0,797,1836,GasA,Ex,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,862,TA,TA,Y,125,185,0,0,0,0,None,None,None,0,3,2009,WD,Normal,3672,3672,185,310,3.0,5,4,0,1,1,5.0,1,1,1,0,1,1,1,0,0,0,0,0,1
1111,60,RL,65.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,554,773,GasA,Gd,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1995.0,Fin,2,431,TA,TA,Y,224,84,0,0,0,0,None,None,None,0,6,2008,WD,Normal,2431,2431,84,308,3.5,13,12,0,1,1,13.0,1,1,1,0,0,1,1,0,0,0,0,0,1
1112,60,RL,80.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1976.0,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,None,None,None,0,9,2008,WD,Normal,2767,2767,69,69,2.5,32,32,0,0,1,32.0,1,1,1,0,1,0,1,0,0,0,0,0,1
1113,20,RL,73.0,7100,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1957.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,1632,1632,0,0,2.0,49,49,0,0,1,49.0,1,1,0,0,0,0,0,0,0,0,0,0,0
1114,20,RL,66.0,8923,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,18,0,0,0,0,None,None,None,0,5,2007,WD,Normal,2016,2016,18,18,2.0,54,1,0,1,1,54.0,1,1,0,0,0,0,1,0,0,0,0,0,1
1115,20,RL,90.0,5400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,GasA,Ex,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,Gd,4,Typ,0,None,Detchd,1955.0,Unf,1,326,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2006,WD,Normal,1666,1666,0,0,1.0,52,6,0,1,1,51.0,1,1,0,0,0,0,0,0,0,0,1,0,1
1116,20,RL,93.0,12085,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2007.0,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2007,New,Partial,3468,3468,0,0,3.0,0,0,1,0,1,0.0,1,1,1,0,1,0,0,0,0,0,0,0,1
1117,80,RL,65.0,7750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002.0,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,3,2009,WD,Normal,1827,1827,0,120,3.5,7,7,0,0,1,7.0,1,1,1,0,0,1,0,0,0,0,0,0,1
1118,20,RL,57.0,9764,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,Typ,0,None,Attchd,1967.0,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,1788,1788,0,0,2.0,41,5,0,1,1,41.0,1,1,0,0,0,0,0,0,0,0,0,0,1
1119,80,RL,85.0,13825,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,533,533,GasA,TA,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,TA,6,Min2,0,None,BuiltIn,1958.0,RFn,1,300,TA,TA,Y,280,34,0,0,0,0,None,None,None,0,12,2008,WD,Normal,2134,2134,34,314,1.5,50,21,0,1,1,50.0,1,1,0,0,0,1,1,0,0,0,0,0,1
1120,20,RL,70.0,7560,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1,286,TA,TA,Y,140,0,252,0,0,0,None,GdWo,None,0,7,2006,WD,Normal,2080,2080,252,392,1.0,47,47,0,0,1,47.0,1,1,0,0,0,1,0,0,0,0,1,0,0
1121,30,RM,59.0,8263,Pave,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1012,1012,GasA,TA,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,1920.0,Unf,1,308,TA,TA,Y,0,22,112,0,0,0,None,MnPrv,None,0,5,2007,WD,Normal,2024,2024,134,134,1.0,87,57,0,1,1,87.0,1,1,1,0,0,0,1,0,0,0,1,0,1
1122,20,RL,84.0,10084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,GasA,Ex,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3,782,TA,TA,Y,144,20,0,0,0,0,None,None,None,0,7,2006,New,Partial,3104,3104,20,164,2.0,1,0,1,1,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,1
1123,20,RL,64.5,8926,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,Ex,Y,FuseA,960,0,0,960,0,0,1,0,3,1,TA,5,Typ,0,None,Basment,1956.0,Unf,1,288,TA,TA,Y,64,0,0,0,160,0,None,MnPrv,None,0,10,2009,COD,Abnorml,1632,1632,160,224,1.0,53,53,0,0,1,53.0,1,1,0,0,0,1,0,1,0,0,1,0,1
1124,20,RL,50.0,9405,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,TA,4,Typ,0,None,None,0.0,None,0,0,None,None,Y,0,200,0,0,0,0,None,None,None,0,6,2009,WD,Normal,1396,1396,200,200,1.5,62,1,0,1,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,1
1125,80,RL,65.0,9125,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1992.0,Fin,2,392,TA,TA,Y,100,25,0,0,0,0,None,None,None,0,7,2007,WD,Normal,1866,1866,25,125,2.5,15,15,0,0,1,15.0,1,1,1,0,1,1,1,0,0,0,0,0,1
1126,20,RL,60.0,10434,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1005,1005,GasA,TA,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,Fa,5,Typ,1,TA,Detchd,1977.0,Unf,2,672,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,11,2009,WD,Normal,2010,2010,0,0,1.0,54,54,0,0,1,32.0,1,1,1,0,0,0,0,0,0,0,0,0,1
1127,120,RL,53.0,3684,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1373,1373,GasA,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2007.0,Fin,3,660,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,6,2009,WD,Normal,2928,2928,20,163,2.0,2,2,0,0,1,2.0,1,1,1,0,1,1,1,0,0,0,0,0,1
1128,20,RL,182.0,14572,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,230,1530,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,630,TA,TA,Y,144,36,0,0,0,0,None,None,None,0,11,2007,WD,Family,3060,3060,36,180,3.0,3,3,0,0,1,3.0,1,1,1,0,0,1,1,0,0,0,0,0,1
1129,60,RL,59.0,11796,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,7,2007,WD,Normal,2806,2806,48,148,2.5,3,2,0,1,1,3.0,1,1,1,0,0,1,1,0,0,0,0,0,1
1130,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,GasA,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1980.0,Unf,2,672,TA,TA,Y,49,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,1872,1872,0,49,2.0,27,27,0,0,1,27.0,1,1,0,0,1,1,0,0,0,0,0,1,1
1131,50,RL,65.0,7804,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,0,500,1122,GasA,TA,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2,576,TA,TA,Y,431,44,0,0,0,0,None,MnPrv,None,0,12,2009,WD,Normal,3103,3103,44,475,3.0,81,59,0,1,1,28.0,1,1,1,0,0,1,1,0,0,0,1,0,0
